customer_id,cc_num,first_name,last_name,gender,street,city,state,zip,lat,long,city_pop,job,dob,loyalty_tier,email_domain,signup_date
500158,1458065120667221,Karen,Martinez,F,9482 Park Rd,Chicago,IL,56934.0,41.892847,-87.589997,616368,Police Officer,1978-12-11,,yahoo.com,2025-09-24
500159,8081984752091991,Thomas,Garcia,F,8997 Park Rd,Chicago,IL,62876.0,41.852448,-87.587097,776295,Lawyer,1996-09-15,Silver,yahoo.com,2022-06-10
500160,3644284064743195,Michael,Martin,F,9296 Main St,Philadelphia,PA,25036.0,39.908627,-75.121756,5616462,Lawyer,1979-09-14,Platinum,yahoo.com,2025-02-21
500161,6594658409928978,Linda,Johnson,F,6348 Main St,Columbus,OH,60577.0,39.946362,-83.038658,2157437,Financial Analyst,2005-01-21,Bronze,icloud.com,2024-03-21
500162,8231129407570485,Thomas,Anderson,F,818 Maple Dr,Denver,CO,95397.0,39.737787,-105.014622,1619910,Police Officer,1983-08-22,,gmail.com,2025-08-19
500163,9613372106680748,Sarah,Moore,M,1172 Oak Ave,Los Angeles,CA,97862.0,34.030687,-118.262971,5285750,Sales Manager,1965-01-07,Platinum,gmail.com,2017-04-22
500164,9793043074178698,Susan,Williams,M,489 Elm St,Dallas,TX,53478.0,32.807003,-96.793084,322813,Software Engineer,2013-01-17,Bronze,gmail.com,2016-12-30
500165,1634485030689606,Charles,Davis,F,6778 Elm St,Denver,CO,69129.0,39.720331,-104.979267,5291645,Dentist,1972-08-07,Platinum,outlook.com,2015-03-11
500166,5817356086397266,James,Martin,M,9694 Main St,San Antonio,TX,19514.0,29.445715,-98.516338,3005606,Accountant,2010-05-28,Gold,outlook.com,2021-10-20
500167,9346889974514467,Joseph,Gonzalez,F,604 Elm St,Los Angeles,CA,30489.0,34.043555,-118.281511,4480051,Electrician,1975-04-04,Silver,hotmail.com,2023-12-08
500168,9648119780881776,Robert,Martinez,F,282 Park Rd,Denver,CO,82754.0,39.707315,-104.972188,1190929,Accountant,1998-12-17,Bronze,gmail.com,2021-06-03
500169,5931672734878712,John,Martinez,M,5733 Oak Ave,Austin,TX,64087.0,30.235344,-97.740584,7601958,Mechanic,1985-05-10,Silver,yahoo.com,2017-06-23
500170,2032425073237238,Jennifer,Jackson,M,9092 Elm St,Austin,TX,94498.0,30.288105,-97.782412,4615920,Software Engineer,1972-09-03,Gold,gmail.com,2017-10-23
500171,6229542411089834,Jessica,Hernandez,F,2200 Oak Ave,Los Angeles,CA,23113.0,34.058931,-118.268044,2396903,Software Engineer,1967-09-17,Silver,outlook.com,2020-06-13
500172,6939547280547354,Elizabeth,Jackson,M,9366 Park Rd,San Diego,CA,57774.0,32.761993,-117.162745,6780476,Police Officer,1979-06-17,Platinum,yahoo.com,2015-01-20
500173,2995329215989116,Susan,Rodriguez,F,2300 Maple Dr,Philadelphia,PA,72908.0,39.983199,-75.160177,3887653,Architect,1972-02-01,Gold,outlook.com,2020-06-17
500174,6814609084630520,Karen,Williams,F,2393 Park Rd,Dallas,TX,35746.0,32.731041,-96.783685,2213172,Software Engineer,1959-10-07,Bronze,gmail.com,2024-07-11
500175,8319629428709454,Charles,Jackson,F,9767 Oak Ave,Dallas,TX,14804.0,32.82184,-96.786839,4632105,Graphic Designer,2006-09-01,,icloud.com,2020-04-17
500176,4535309411600954,Linda,Jackson,F,2293 Elm St,Columbus,OH,75683.0,39.993119,-82.960379,4286646,Software Engineer,1963-05-03,Platinum,outlook.com,2020-08-18
500177,8637938936957653,Karen,Garcia,M,7410 Oak Ave,New York,NY,33480.0,40.685608,-74.034796,4755948,Mechanic,2009-06-14,Platinum,outlook.com,2015-06-15
500178,3087416329805220,John,Rodriguez,F,3934 Main St,Houston,TX,97632.0,29.771498,-95.378697,1739546,Lawyer,2018-04-25,Platinum,hotmail.com,2025-04-17
500179,9832364192412075,David,Brown,F,4414 Park Rd,San Diego,CA,81349.0,32.749686,-117.121098,4787850,Chef,1954-03-02,Platinum,hotmail.com,2019-02-05
500180,8525237532012027,John,Taylor,F,6265 Oak Ave,Austin,TX,77681.0,30.252542,-97.769413,3409451,Lawyer,2008-08-12,Gold,hotmail.com,2023-11-21
500181,5520143869731521,Robert,Anderson,M,3868 Main St,San Diego,CA,77441.0,32.743753,-117.183619,5402876,Graphic Designer,2004-03-16,Silver,yahoo.com,2017-02-04
500182,7460887529291830,Patricia,Davis,F,5510 Main St,Chicago,IL,73113.0,41.910361,-87.637426,5669234,Plumber,1982-07-01,Platinum,yahoo.com,2021-08-16
500183,4701054207649945,James,Davis,M,2195 Park Rd,Chicago,IL,87640.0,41.894855,-87.670246,1356649,Mechanic,2008-01-26,,gmail.com,2024-12-27
500184,2498269516578776,William,Garcia,F,9919 Park Rd,Austin,TX,93574.0,30.279586,-97.747923,161196,Financial Analyst,1963-03-06,Bronze,yahoo.com,2020-01-14
500185,5338483334711217,Jennifer,Davis,F,9944 Oak Ave,Austin,TX,86368.0,30.275861,-97.776299,6887460,Chef,1992-04-17,,icloud.com,2017-12-19
500186,4086508177417996,Joseph,Martin,M,3865 Elm St,Chicago,IL,60523.0,41.901787,-87.59352,1114084,Accountant,2014-12-21,Bronze,yahoo.com,2020-11-11
500187,4781176182618872,Robert,Martin,M,3006 Elm St,Seattle,WA,90576.0,47.577874,-122.372529,5036602,Nurse,1995-04-01,,icloud.com,2023-06-09
500188,6939280416613440,Robert,Martin,M,7169 Park Rd,Los Angeles,CA,65139.0,34.004564,-118.229503,3111951,Nurse,1958-05-12,,hotmail.com,2017-07-28
500189,7923580866580621,Richard,Lopez,M,7071 Oak Ave,Denver,CO,43360.0,39.749909,-104.98563,4007550,Electrician,1993-04-03,Bronze,outlook.com,2021-09-16
500190,3322101593510405,Michael,Smith,M,9569 Park Rd,Boston,MA,25444.0,42.333295,-71.069809,4365078,Teacher,1998-10-12,Platinum,yahoo.com,2022-09-18
500191,4263034439635510,Patricia,Jones,F,9690 Maple Dr,Denver,CO,44249.0,39.748648,-104.990623,7177066,Pharmacist,1978-05-05,,outlook.com,2021-11-11
500192,7800180477136388,Michael,Wilson,F,3028 Maple Dr,Phoenix,AZ,83281.0,33.497179,-112.110356,4659933,Plumber,2011-01-23,Gold,outlook.com,2021-06-24
500193,7627338111145180,Robert,Brown,M,7417 Oak Ave,Philadelphia,PA,23143.0,39.972114,-75.174768,1804005,Dentist,2013-04-17,Gold,icloud.com,2021-11-20
500194,1468850255605615,Jennifer,Gonzalez,M,1592 Oak Ave,Charlotte,NC,71822.0,35.21992,-80.82134,7771691,Pharmacist,2011-06-01,Bronze,gmail.com,2017-12-13
500195,6485644243368956,Mary,Gonzalez,F,8636 Maple Dr,Houston,TX,88311.0,29.779644,-95.320674,487034,Chef,1983-04-09,Platinum,hotmail.com,2015-02-13
500196,8240979556216781,Thomas,Martinez,M,650 Park Rd,Houston,TX,76918.0,29.723239,-95.409389,4331958,Electrician,2008-12-06,,yahoo.com,2022-07-23
500197,6899885932964891,James,Garcia,M,4620 Elm St,New York,NY,56285.0,40.735234,-73.998161,5622532,Dentist,1982-04-10,Platinum,icloud.com,2017-03-31
500198,7337665496983275,John,Williams,F,9260 Park Rd,Dallas,TX,55625.0,32.754116,-96.839058,2919832,Graphic Designer,1951-05-19,Silver,icloud.com,2025-10-19
500199,4638519897635296,Charles,Smith,F,2967 Elm St,Houston,TX,76353.0,29.718966,-95.330381,898092,Software Engineer,1990-10-19,,outlook.com,2018-10-24
500200,3321098925074281,Sarah,Jackson,F,7354 Elm St,Los Angeles,CA,83815.0,34.021387,-118.261363,4061981,Electrician,1996-01-19,Gold,hotmail.com,2022-08-23
500201,1246354436525762,Jessica,Brown,F,1206 Elm St,San Diego,CA,93055.0,32.688366,-117.1756,6620726,Electrician,2002-08-25,Silver,outlook.com,2019-08-17
500202,1087580978740164,William,Davis,F,1623 Elm St,Philadelphia,PA,98302.0,39.909542,-75.163294,6286290,Police Officer,1996-05-03,Bronze,icloud.com,2025-06-11
500203,4184384590608251,Michael,Jackson,F,3094 Oak Ave,Chicago,IL,75404.0,41.834861,-87.599764,6188345,Sales Manager,1992-10-02,Silver,yahoo.com,2024-10-14
500204,2826358517651520,Linda,Martin,F,2655 Main St,Phoenix,AZ,25712.0,33.421771,-112.069999,7724097,Software Engineer,1968-07-20,Platinum,icloud.com,2015-01-28
500205,1380675655928094,Jessica,Lopez,F,8166 Park Rd,Denver,CO,46009.0,39.777208,-104.975212,4122173,Chef,1998-07-31,,outlook.com,2019-06-18
500206,2155138225984632,Mary,Taylor,F,7936 Park Rd,Houston,TX,14268.0,29.763696,-95.387367,4220067,Lawyer,2017-04-20,Platinum,yahoo.com,2020-02-16
500207,5143945586644873,David,Smith,M,3552 Elm St,Los Angeles,CA,86153.0,34.0355,-118.226751,850134,Police Officer,2012-08-23,Gold,icloud.com,2024-08-31
500208,3367534358505133,Linda,Rodriguez,F,5721 Maple Dr,Phoenix,AZ,34105.0,33.497814,-112.057816,4188986,Pharmacist,1966-10-16,Silver,hotmail.com,2022-11-10
500209,8695084018843708,Richard,Rodriguez,F,3047 Park Rd,Denver,CO,27188.0,39.744978,-104.967235,4835938,Electrician,1983-05-27,Bronze,outlook.com,2024-01-07
500210,8712942781227841,Richard,Miller,M,2550 Elm St,Houston,TX,11276.0,29.756921,-95.413786,1486489,Pharmacist,1999-10-28,Platinum,yahoo.com,2025-01-06
500211,5809686987215288,David,Thomas,F,4211 Park Rd,Seattle,WA,,47.61243,-122.286337,405214,Dentist,2006-07-31,Bronze,yahoo.com,2015-09-03
500212,8556786550635724,Patricia,Anderson,F,4356 Maple Dr,Houston,TX,57226.0,29.72793,-95.3508,4705556,,1972-10-24,Gold,gmail.com,2019-08-14
500213,7121165345775128,Karen,Miller,M,4763 Maple Dr,Los Angeles,CA,52610.0,34.022293,-118.240117,5652150,Plumber,1981-07-01,Platinum,gmail.com,2019-04-10
500214,6689957485671635,Robert,Garcia,F,7011 Park Rd,Austin,TX,84925.0,30.226868,-97.748063,3400479,Software Engineer,1975-09-15,Bronze,yahoo.com,2018-11-08
500215,6881817338932920,Elizabeth,Rodriguez,F,4544 Elm St,Houston,TX,57600.0,29.786016,-95.385043,6278802,Architect,1978-02-15,Platinum,yahoo.com,2017-01-23
500216,7555190077595039,Linda,Rodriguez,M,3550 Oak Ave,Seattle,WA,62041.0,47.622691,-122.302555,869104,Accountant,1952-01-27,Bronze,hotmail.com,2021-02-24
500217,4575971606948189,Thomas,Williams,M,4400 Park Rd,New York,NY,30352.0,40.755518,-74.032536,712254,Dentist,1952-05-13,Gold,yahoo.com,2017-10-10
500218,6642837311026742,Robert,Jones,M,568 Main St,Charlotte,NC,96972.0,35.217032,-80.877858,2998401,Police Officer,1975-06-30,Platinum,hotmail.com,2025-12-07
500219,3453693061583726,Sarah,Anderson,M,8935 Oak Ave,Seattle,WA,87441.0,47.655448,-122.2894,5017899,,1998-07-01,,hotmail.com,2020-11-14
500220,3789179824411572,Barbara,Thomas,M,1567 Elm St,Columbus,OH,50352.0,39.965196,-82.964597,3073412,Pharmacist,2007-05-18,Gold,yahoo.com,2018-05-28
500221,8344288949603739,Robert,Lopez,F,7787 Park Rd,New York,NY,11090.0,40.714896,-73.993641,5774432,Plumber,1950-01-04,Platinum,outlook.com,2015-02-07
500222,3638414722067314,Karen,Davis,M,9081 Maple Dr,Denver,CO,34716.0,39.698112,-104.964773,3458890,Pharmacist,1988-08-13,Platinum,yahoo.com,2016-10-30
500223,4510313905268517,Richard,Davis,F,1397 Elm St,Charlotte,NC,91962.0,35.189871,-80.810493,2014590,Graphic Designer,2016-02-17,Gold,icloud.com,2024-01-26
500224,8687481166188294,John,Garcia,M,4844 Main St,Phoenix,AZ,93478.0,33.476603,-112.053126,3824694,Architect,1987-01-17,Gold,icloud.com,2020-07-08
500225,2370438248110280,Mary,Moore,M,3146 Main St,Houston,TX,46977.0,29.714016,-95.389487,2263172,Mechanic,1978-10-07,Platinum,gmail.com,2017-08-11
500226,5445767955972606,Michael,Hernandez,F,5204 Elm St,Los Angeles,CA,58679.0,34.028511,-118.257686,3894667,Nurse,1963-07-09,Gold,gmail.com,2024-06-17
500227,3400448872482672,Richard,Williams,F,3075 Oak Ave,Denver,CO,42778.0,39.697964,-104.946604,6860595,Dentist,1963-02-09,Bronze,gmail.com,2025-12-05
500228,4465949482843991,Joseph,Davis,M,3363 Elm St,Denver,CO,22315.0,39.74458,-105.009748,4376631,Sales Manager,2014-02-12,Platinum,hotmail.com,2022-08-23
500229,6667008164840017,Mary,Moore,M,4250 Elm St,Phoenix,AZ,93692.0,33.438098,-112.07928,2511625,Sales Manager,1978-12-26,Gold,gmail.com,2024-09-07
500230,2017172694957350,Linda,Wilson,F,346 Oak Ave,Columbus,OH,46188.0,39.971259,-82.997232,4909792,Accountant,1969-07-16,Platinum,yahoo.com,2015-02-06
500231,7221735939659101,Jessica,Martin,M,6184 Main St,New York,NY,42600.0,40.754739,-74.006304,1327870,Plumber,2002-02-17,Bronze,icloud.com,2018-10-18
500232,1540902276246560,Mary,Lopez,M,8887 Main St,Boston,MA,26492.0,42.409316,-71.023758,4097322,Electrician,2018-02-22,Gold,icloud.com,2023-11-04
500233,8255528399556778,Joseph,Miller,M,6289 Maple Dr,Columbus,OH,27659.0,39.932051,-82.95574,2107992,Nurse,2017-11-20,Platinum,hotmail.com,2021-04-08
500234,5414357495681371,Michael,Jackson,M,9006 Maple Dr,Phoenix,AZ,52425.0,33.410037,-112.042255,6148836,Architect,1998-09-10,Gold,icloud.com,2025-04-03
500235,1620382944773140,Thomas,Jones,F,4944 Maple Dr,Seattle,WA,80989.0,47.594262,-122.294303,3084564,Architect,1999-10-01,Bronze,icloud.com,2019-04-02
500236,1168615618272032,Karen,Lopez,M,5354 Main St,Charlotte,NC,96283.0,35.263906,-80.812507,4526094,Dentist,1966-08-24,Silver,icloud.com,2022-08-30
500237,6521765236550050,Elizabeth,Hernandez,F,5376 Main St,San Diego,CA,22616.0,32.744703,-117.180632,4393924,Software Engineer,1999-06-23,Bronze,yahoo.com,2017-01-01
500238,1964263975547778,Jessica,Miller,M,621 Park Rd,Seattle,WA,94115.0,47.564292,-122.341802,7020388,Dentist,1952-10-21,Platinum,icloud.com,2021-12-30
500239,1442125032697869,Barbara,Davis,M,314 Oak Ave,Charlotte,NC,95950.0,35.194452,-80.823605,4127208,Software Engineer,2002-12-16,Platinum,gmail.com,2019-01-18
500240,9020288519323604,Susan,Lopez,M,4455 Park Rd,Dallas,TX,15328.0,32.76131,-96.749439,6164757,Software Engineer,2016-09-13,Gold,gmail.com,2025-08-05
500241,1911753254588086,Linda,Moore,F,3204 Oak Ave,Houston,TX,78969.0,29.774497,-95.337552,5515279,Electrician,1996-08-09,,yahoo.com,2021-04-06
500242,7720345701190054,Patricia,Jackson,F,7615 Elm St,Charlotte,NC,23644.0,35.190352,-80.806899,1404297,Chef,2000-01-28,,hotmail.com,2020-08-29
500243,5808946711675014,Karen,Anderson,F,5263 Park Rd,Philadelphia,PA,52553.0,39.994876,-75.166494,7092149,Lawyer,2008-12-28,Platinum,hotmail.com,2024-04-06
500244,3168235248122515,Charles,Moore,M,6245 Park Rd,Charlotte,NC,43303.0,35.237725,-80.816619,3024970,Architect,1979-01-07,Platinum,hotmail.com,2015-01-01
500245,3562390300494111,Karen,Smith,M,5045 Main St,Charlotte,NC,49365.0,35.194584,-80.842843,1866320,Sales Manager,1953-02-09,Gold,gmail.com,2023-08-27
500246,3485604185322792,Sarah,Taylor,M,1644 Main St,Seattle,WA,70341.0,47.596066,-122.367463,2988456,Mechanic,2011-11-17,Silver,outlook.com,2019-02-12
500247,3098625173167937,William,Martinez,M,9446 Elm St,Boston,MA,84588.0,42.346853,-71.102083,7704750,Sales Manager,2002-03-25,Bronze,outlook.com,2023-11-22
500248,8437292020936338,Charles,Brown,F,712 Park Rd,San Diego,CA,60010.0,32.668281,-117.197583,663316,Nurse,1965-07-06,Gold,outlook.com,2024-11-12
500249,9378911752792765,Patricia,Davis,M,6366 Main St,Seattle,WA,49948.0,47.652512,-122.327147,4403846,Nurse,1988-12-18,Gold,icloud.com,2021-05-02
500250,7284939471184964,Linda,Jones,M,6536 Elm St,Chicago,IL,88005.0,41.924682,-87.63655,4830587,Software Engineer,1979-04-28,Silver,hotmail.com,2018-04-01
500251,2190651469505539,David,Williams,F,9462 Main St,Denver,CO,81847.0,39.720382,-104.989686,3353659,Graphic Designer,1985-05-18,Bronze,hotmail.com,2020-08-17
500252,7863779205760110,Robert,Thomas,M,8093 Elm St,San Antonio,TX,95491.0,29.418051,-98.533034,4797669,Sales Manager,2012-08-10,,icloud.com,2023-04-02
500253,1645311287024823,William,Wilson,F,9537 Main St,Dallas,TX,24749.0,32.790783,-96.825396,5640026,Pharmacist,1972-02-03,Platinum,outlook.com,2018-11-27
500254,6349168498526430,James,Martinez,M,5829 Park Rd,Houston,TX,67961.0,29.772359,-95.35478,5232630,Mechanic,1978-10-10,Platinum,gmail.com,2025-05-13
500255,7173165942116850,Barbara,Jones,M,1941 Main St,Seattle,WA,41856.0,47.571402,-122.375965,7965293,Mechanic,1970-12-12,Gold,gmail.com,2018-11-07
500256,5053793307899746,Jessica,Smith,F,3524 Park Rd,Charlotte,NC,37770.0,35.255176,-80.84712,1714609,Graphic Designer,1959-12-26,,hotmail.com,2021-12-26
500257,7293826586029736,James,Gonzalez,M,4285 Oak Ave,Charlotte,NC,17878.0,35.182916,-80.793613,2387478,Sales Manager,1962-09-06,,outlook.com,2015-08-06
500258,1075071497901573,John,Gonzalez,F,6001 Main St,San Diego,CA,12500.0,32.671478,-117.141596,2458630,Dentist,2008-09-28,Silver,hotmail.com,2020-09-13
500259,3841378151475396,Jessica,Martin,M,3154 Oak Ave,Charlotte,NC,75621.0,35.275468,-80.869182,3846867,Teacher,1958-12-08,Bronze,yahoo.com,2025-05-05
500260,5412921415520723,Richard,Garcia,M,5781 Maple Dr,Dallas,TX,56580.0,32.740925,-96.834862,5249817,Financial Analyst,1977-05-10,Silver,icloud.com,2018-02-03
500261,3320968654777773,Richard,Smith,F,3795 Oak Ave,Denver,CO,54798.0,39.719528,-105.030195,7531052,Dentist,1955-07-25,Silver,gmail.com,2023-03-09
500262,7106837735325992,Karen,Davis,F,4038 Park Rd,San Antonio,TX,30021.0,29.443316,-98.537371,3582447,Financial Analyst,1996-09-18,,outlook.com,2020-01-14
500263,6876950668020583,Robert,Jackson,M,2362 Maple Dr,Dallas,TX,78656.0,32.777642,-96.74733,7634965,Mechanic,1961-10-27,Platinum,yahoo.com,2022-05-11
500264,2423570849225774,David,Williams,M,3116 Maple Dr,Boston,MA,29073.0,42.391497,-71.047378,6104185,Teacher,2000-09-03,Gold,hotmail.com,2025-10-12
500265,7715853284883948,William,Jones,M,1849 Oak Ave,San Antonio,TX,34215.0,29.404725,-98.48121,224766,Graphic Designer,1977-03-20,,icloud.com,2021-11-13
500266,3079873270042770,James,Lopez,M,7908 Oak Ave,Houston,TX,75840.0,29.763104,-95.377192,7102921,Plumber,2003-07-03,Gold,yahoo.com,2024-07-22
500267,2238606178814008,Jennifer,Miller,M,628 Elm St,San Antonio,TX,11967.0,29.387171,-98.45494,7768112,Graphic Designer,1994-02-02,Platinum,yahoo.com,2023-04-29
500268,2842531339707777,John,Garcia,F,8127 Maple Dr,Columbus,OH,69971.0,39.956178,-83.029338,7450618,Electrician,1968-03-13,Platinum,hotmail.com,2023-09-15
500269,8424893511447554,Richard,Hernandez,F,9470 Park Rd,New York,NY,80275.0,40.699576,-74.014587,4410953,Nurse,2004-07-16,,gmail.com,2020-01-24
500270,9969699370348432,Linda,Taylor,F,743 Park Rd,San Diego,CA,60777.0,32.748454,-117.137739,4334584,,1953-10-21,Silver,outlook.com,2019-12-06
500271,8454550425317970,Elizabeth,Anderson,M,7021 Maple Dr,San Antonio,TX,90364.0,29.45103,-98.542497,7714406,Nurse,1977-04-28,,yahoo.com,2020-03-13
500272,1814619797126267,Thomas,Brown,M,9691 Park Rd,Seattle,WA,27734.0,47.597815,-122.333966,3302282,Pharmacist,2007-12-19,Gold,hotmail.com,2015-04-13
500273,9076014225648185,Michael,Anderson,M,4197 Maple Dr,Chicago,IL,95010.0,41.830019,-87.653819,7614830,Chef,1990-09-14,Bronze,gmail.com,2016-04-12
500274,4269104195768819,John,Taylor,F,8483 Park Rd,Charlotte,NC,30958.0,35.253129,-80.879389,3181586,Dentist,1990-04-26,Bronze,yahoo.com,2025-03-25
500275,6940523333181169,Robert,Garcia,M,3030 Main St,Philadelphia,PA,64995.0,39.956131,-75.19368,2589213,Financial Analyst,2000-09-25,Platinum,outlook.com,2022-01-09
500276,2185088415389634,Michael,Smith,F,300 Elm St,Chicago,IL,75225.0,41.829312,-87.65568,7180708,Plumber,1960-07-19,,gmail.com,2021-10-26
500277,2953425162344588,Charles,Thomas,F,6819 Elm St,Boston,MA,20407.0,42.407687,-71.028746,5048370,Teacher,1994-04-09,Silver,icloud.com,2018-02-13
500278,8386998251422216,Michael,Johnson,M,2529 Main St,Austin,TX,95626.0,30.313158,-97.744315,2932790,Nurse,2006-05-26,Silver,gmail.com,2022-06-25
500279,3982383622466125,John,Johnson,M,6931 Oak Ave,Austin,TX,31146.0,30.228174,-97.738304,5642903,Financial Analyst,2004-02-15,,icloud.com,2021-06-02
500280,9703593073563987,Joseph,Jackson,F,687 Main St,Denver,CO,49229.0,39.734638,-104.955864,2713025,Lawyer,2000-06-08,Platinum,gmail.com,2023-07-04
500281,3637599824870208,Jessica,Jones,M,4596 Maple Dr,San Antonio,TX,79081.0,29.383908,-98.494776,3475852,Sales Manager,1999-05-21,Silver,icloud.com,2015-08-27
500282,9821200240213244,Thomas,Williams,F,4805 Elm St,Los Angeles,CA,89802.0,34.017205,-118.261232,7116844,Police Officer,2001-04-05,Gold,icloud.com,2021-06-13
500283,2168355345483540,Karen,Jackson,F,8614 Elm St,Austin,TX,74553.0,30.290936,-97.745498,6782830,Chef,1981-09-30,,yahoo.com,2022-12-12
500284,2064713809533794,James,Anderson,M,3496 Park Rd,Phoenix,AZ,64346.0,33.435989,-112.084552,3478228,Nurse,1967-05-14,Gold,outlook.com,2021-04-14
500285,1101757277161315,Michael,Martinez,F,1211 Maple Dr,Denver,CO,49358.0,39.735145,-104.961798,4255420,Police Officer,2007-03-12,Bronze,gmail.com,2022-09-10
500286,7524782873115935,Charles,Martin,M,2977 Oak Ave,Philadelphia,PA,53321.0,39.991808,-75.119667,6999633,Police Officer,1980-08-16,Platinum,hotmail.com,2023-12-10
500287,5336925414573173,Robert,Anderson,F,7677 Elm St,New York,NY,17342.0,40.74149,-74.024459,7010374,Financial Analyst,2007-12-04,,outlook.com,2021-03-24
500288,6200733843533950,David,Lopez,M,2546 Maple Dr,Dallas,TX,14085.0,32.795513,-96.80324,2850016,Dentist,1951-09-06,,yahoo.com,2021-05-27
500289,6361009048424570,Patricia,Martinez,F,618 Maple Dr,Austin,TX,64246.0,30.242667,-97.709013,733112,Plumber,1984-12-13,Silver,outlook.com,2020-01-26
500290,5729683339178351,Elizabeth,Garcia,M,6231 Main St,Seattle,WA,36489.0,47.560043,-122.291924,7666767,Software Engineer,1977-02-24,Platinum,icloud.com,2015-04-13
500291,5504088845430519,Robert,Miller,F,8021 Park Rd,Denver,CO,50679.0,39.735348,-104.97658,6510644,Police Officer,1993-04-20,Silver,gmail.com,2024-03-21
500292,2195413921262497,Michael,Johnson,F,6450 Park Rd,Dallas,TX,25182.0,32.792635,-96.757488,39476,Financial Analyst,2010-09-17,Bronze,icloud.com,2024-10-11
500293,9009072335203803,Mary,Brown,F,468 Park Rd,Los Angeles,CA,50913.0,34.065867,-118.232307,5364069,Sales Manager,1979-11-26,Gold,yahoo.com,2017-02-27
500294,3874645372156472,Joseph,Brown,F,2546 Oak Ave,Phoenix,AZ,45866.0,33.405065,-112.072159,965163,Teacher,1974-10-27,,icloud.com,2020-10-06
500295,4155385953495422,Sarah,Hernandez,F,2419 Maple Dr,Los Angeles,CA,85246.0,34.017217,-118.219957,2058741,Chef,1968-07-14,Bronze,outlook.com,2021-11-16
500296,4996022714090186,Mary,Jones,M,7812 Main St,Boston,MA,23884.0,42.361322,-71.040877,3222867,Nurse,1980-05-22,Bronze,hotmail.com,2019-05-25
500297,9027902026934464,Charles,Anderson,F,5219 Maple Dr,Chicago,IL,35971.0,41.832267,-87.671321,5985227,Software Engineer,2013-03-21,Platinum,icloud.com,2016-06-23
500298,1876067965431298,Joseph,Martinez,F,7809 Oak Ave,Los Angeles,CA,39333.0,34.073832,-118.286492,1210624,Graphic Designer,2012-09-03,Gold,hotmail.com,2017-01-21
500299,8104684780183417,David,Anderson,F,595 Main St,Charlotte,NC,72303.0,35.184226,-80.891889,951965,Lawyer,2009-09-04,Platinum,hotmail.com,2024-06-26
500300,4140049593421992,Karen,Jackson,M,8422 Main St,Chicago,IL,63174.0,41.92375,-87.606049,6863130,Accountant,1975-04-29,Gold,icloud.com,2022-04-14
500301,5152093202056047,Richard,Jackson,F,4008 Park Rd,Los Angeles,CA,41941.0,34.037525,-118.264046,4601529,Chef,1977-02-07,Platinum,hotmail.com,2015-09-28
500302,7251538848466829,Charles,Wilson,F,9393 Maple Dr,Philadelphia,PA,81372.0,39.93757,-75.137735,5827810,Electrician,1968-09-06,Silver,gmail.com,2023-04-17
500303,8536759537533160,Jessica,Brown,F,5430 Park Rd,Boston,MA,,42.376237,-71.09038,6900629,Architect,2013-11-13,Silver,outlook.com,2025-09-20
500304,1979487041225627,Karen,Gonzalez,F,8198 Main St,San Antonio,TX,21866.0,29.391511,-98.53376,1830459,Mechanic,1956-03-30,,gmail.com,2023-06-28
500305,5080030593518659,Sarah,Martinez,F,9568 Elm St,Chicago,IL,35646.0,41.89413,-87.603363,1730215,Police Officer,2009-04-16,Gold,icloud.com,2023-11-28
500306,9273126227377999,Susan,Lopez,M,9647 Main St,Boston,MA,90149.0,42.336605,-71.106806,4286745,Dentist,2010-12-19,Silver,outlook.com,2015-09-13
500307,1478532233347935,James,Moore,F,1897 Maple Dr,Philadelphia,PA,14087.0,39.910817,-75.118414,1978345,Pharmacist,1999-03-30,,hotmail.com,2022-01-04
500308,4657217836220426,Richard,Wilson,M,2941 Elm St,Philadelphia,PA,28228.0,39.932144,-75.138278,1583961,Dentist,2013-11-09,Gold,hotmail.com,2016-09-23
500309,2209463329783115,James,Williams,M,2459 Elm St,Phoenix,AZ,96235.0,33.460866,-112.085806,3668599,Mechanic,2010-02-11,Bronze,yahoo.com,2022-03-15
500310,5107542912497824,Karen,Wilson,M,7544 Park Rd,Denver,CO,65590.0,39.709769,-105.028161,4635931,Architect,1987-04-23,Platinum,outlook.com,2017-07-13
500311,1066922482061347,Charles,Thomas,M,8320 Maple Dr,Chicago,IL,63849.0,41.889601,-87.602337,7777585,Lawyer,1988-02-09,Bronze,gmail.com,2021-05-16
500312,2019291811654360,Charles,Thomas,M,2427 Park Rd,San Diego,CA,46624.0,32.73009,-117.15807,3905168,Software Engineer,2013-03-28,,icloud.com,2015-12-29
500313,7680515099959000,John,Moore,F,964 Maple Dr,Houston,TX,80127.0,29.714595,-95.322951,6535758,Teacher,1992-05-21,Platinum,hotmail.com,2020-09-30
500314,7609613536322497,David,Wilson,F,4927 Maple Dr,Boston,MA,31955.0,42.389971,-71.079618,301337,Financial Analyst,1992-02-05,,outlook.com,2015-09-09
500315,2522929166781950,Charles,Johnson,F,547 Maple Dr,Columbus,OH,73538.0,40.009197,-82.988612,697145,Mechanic,1992-06-13,,gmail.com,2024-07-19
500316,2193800127375803,Karen,Rodriguez,F,4309 Main St,Denver,CO,24621.0,39.747442,-104.965493,5070222,Chef,1974-12-05,,yahoo.com,2022-05-23
